timestamp,sim_time_s,bus_voltage_v,frequency_hz,total_kw,total_kvar,total_kva,power_factor,current_a,fault_injected
2026-06-18T02:10:02+00:00,2910,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T02:10:04+00:00,2940,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T02:10:06+00:00,2970,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T02:10:08+00:00,3000,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T02:10:10+00:00,3030,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T02:10:12+00:00,3060,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T02:10:14+00:00,3090,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T02:10:16+00:00,3120,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T02:10:18+00:00,3150,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T02:10:20+00:00,3180,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T02:10:22+00:00,3210,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T02:10:24+00:00,3240,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T02:10:26+00:00,3270,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T02:10:28+00:00,3300,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T02:10:30+00:00,3330,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:36:24+00:00,0,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:36:26+00:00,30,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:36:28+00:00,60,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:36:30+00:00,90,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:36:32+00:00,120,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:36:34+00:00,150,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:36:36+00:00,180,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:36:38+00:00,210,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:36:40+00:00,240,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:36:42+00:00,270,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:36:44+00:00,300,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:36:46+00:00,330,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:36:48+00:00,360,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:36:50+00:00,390,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:36:52+00:00,420,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:36:54+00:00,450,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:36:56+00:00,480,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:36:58+00:00,510,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:37:00+00:00,540,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:37:02+00:00,570,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:37:04+00:00,600,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:37:06+00:00,630,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:37:08+00:00,660,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:37:10+00:00,690,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:37:12+00:00,720,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:37:14+00:00,750,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:37:16+00:00,780,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:37:18+00:00,810,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:37:20+00:00,840,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:37:22+00:00,870,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:37:24+00:00,900,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:37:26+00:00,930,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:37:28+00:00,960,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:37:30+00:00,990,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:37:32+00:00,1020,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:37:34+00:00,1050,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:37:36+00:00,1080,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:37:38+00:00,1110,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:37:40+00:00,1140,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:37:42+00:00,1170,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:37:44+00:00,1200,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:37:46+00:00,1230,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:37:48+00:00,1260,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:37:50+00:00,1290,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:37:52+00:00,1320,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:37:54+00:00,1350,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:37:56+00:00,1380,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:37:58+00:00,1410,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:38:00+00:00,1440,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:38:02+00:00,1470,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:38:04+00:00,1500,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:38:06+00:00,1530,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:38:09+00:00,1560,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:38:11+00:00,1590,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:38:13+00:00,1620,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:38:15+00:00,1650,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:38:17+00:00,1680,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:38:19+00:00,1710,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:38:21+00:00,1740,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:38:23+00:00,1770,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:38:25+00:00,1800,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:38:27+00:00,1830,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:38:29+00:00,1860,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:38:31+00:00,1890,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:38:33+00:00,1920,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:38:35+00:00,1950,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:38:37+00:00,1980,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:38:39+00:00,2010,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:38:41+00:00,2040,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:38:43+00:00,2070,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:38:45+00:00,2100,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:38:47+00:00,2130,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:38:49+00:00,2160,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:38:51+00:00,2190,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:38:53+00:00,2220,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:38:55+00:00,2250,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:38:57+00:00,2280,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:38:59+00:00,2310,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:39:01+00:00,2340,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:39:03+00:00,2370,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:39:05+00:00,2400,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:39:07+00:00,2430,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:39:09+00:00,2460,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:39:11+00:00,2490,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:39:13+00:00,2520,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:39:15+00:00,2550,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:39:17+00:00,2580,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:39:19+00:00,2610,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:39:21+00:00,2640,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:39:23+00:00,2670,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:39:25+00:00,2700,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:39:27+00:00,2730,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:39:29+00:00,2760,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:39:31+00:00,2790,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:39:33+00:00,2820,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:39:35+00:00,2850,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:39:37+00:00,2880,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:39:39+00:00,2910,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:39:41+00:00,2940,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:39:43+00:00,2970,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:39:45+00:00,3000,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:39:47+00:00,3030,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:39:49+00:00,3060,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:39:51+00:00,3090,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:39:53+00:00,3120,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:39:55+00:00,3150,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:39:57+00:00,3180,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:39:59+00:00,3210,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:40:01+00:00,3240,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:40:03+00:00,3270,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:40:05+00:00,3300,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:40:07+00:00,3330,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:40:09+00:00,3360,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:40:11+00:00,3390,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:40:13+00:00,3420,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:40:15+00:00,3450,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:40:17+00:00,3480,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:40:19+00:00,3510,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:40:21+00:00,3540,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:40:23+00:00,3570,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:40:25+00:00,3600,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:40:27+00:00,3630,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:40:29+00:00,3660,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:40:31+00:00,3690,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:40:33+00:00,3720,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:40:35+00:00,3750,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:40:37+00:00,3780,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:40:39+00:00,3810,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:40:41+00:00,3840,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:40:43+00:00,3870,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:40:45+00:00,3900,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:40:47+00:00,3930,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:40:49+00:00,3960,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:40:51+00:00,3990,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:40:53+00:00,4020,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:40:55+00:00,4050,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:40:57+00:00,4080,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:40:59+00:00,4110,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:41:01+00:00,4140,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:41:03+00:00,4170,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:42:40+00:00,0,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:42:43+00:00,30,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:42:45+00:00,60,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:42:47+00:00,90,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:42:49+00:00,120,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:42:51+00:00,150,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:42:53+00:00,180,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:42:55+00:00,210,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:42:57+00:00,240,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:42:59+00:00,270,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:43:01+00:00,300,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:43:03+00:00,330,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:43:05+00:00,360,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:43:07+00:00,390,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:43:09+00:00,420,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:43:11+00:00,450,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:43:13+00:00,480,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:43:15+00:00,510,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:43:17+00:00,540,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:43:19+00:00,570,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:43:21+00:00,600,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:43:23+00:00,630,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:43:25+00:00,660,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:43:27+00:00,690,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:43:29+00:00,720,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:43:31+00:00,750,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:43:33+00:00,780,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:43:35+00:00,810,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:43:37+00:00,840,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:43:39+00:00,870,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:43:41+00:00,900,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:43:43+00:00,930,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:43:45+00:00,960,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:43:47+00:00,990,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:43:49+00:00,1020,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:43:51+00:00,1050,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:43:53+00:00,1080,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:43:55+00:00,1110,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:43:57+00:00,1140,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:43:59+00:00,1170,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:44:01+00:00,1200,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:44:03+00:00,1230,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:44:05+00:00,1260,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:44:07+00:00,1290,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:44:09+00:00,1320,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:44:11+00:00,1350,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:44:13+00:00,1380,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:44:15+00:00,1410,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:44:17+00:00,1440,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:44:19+00:00,1470,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:44:21+00:00,1500,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:44:23+00:00,1530,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:44:25+00:00,1560,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:44:27+00:00,1590,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:44:29+00:00,1620,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:44:31+00:00,1650,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:44:33+00:00,1680,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:44:35+00:00,1710,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:44:37+00:00,1740,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:44:39+00:00,1770,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:44:41+00:00,1800,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:44:43+00:00,1830,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:44:45+00:00,1860,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:44:47+00:00,1890,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:44:49+00:00,1920,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:44:51+00:00,1950,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:44:53+00:00,1980,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:44:55+00:00,2010,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:44:57+00:00,2040,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:44:59+00:00,2070,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:45:01+00:00,2100,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:45:03+00:00,2130,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:45:05+00:00,2160,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:45:07+00:00,2190,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:45:09+00:00,2220,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:45:11+00:00,2250,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:45:13+00:00,2280,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:45:15+00:00,2310,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:45:17+00:00,2340,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:45:19+00:00,2370,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:45:21+00:00,2400,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:45:23+00:00,2430,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:45:25+00:00,2460,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:45:27+00:00,2490,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:45:29+00:00,2520,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:45:31+00:00,2550,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:45:33+00:00,2580,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:45:35+00:00,2610,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:45:37+00:00,2640,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:45:39+00:00,2670,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:45:41+00:00,2700,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:45:43+00:00,2730,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:45:45+00:00,2760,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:45:47+00:00,2790,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:45:49+00:00,2820,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:45:51+00:00,2850,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:45:53+00:00,2880,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:45:55+00:00,2910,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:45:57+00:00,2940,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:45:59+00:00,2970,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:46:01+00:00,3000,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:46:03+00:00,3030,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:46:05+00:00,3060,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:46:07+00:00,3090,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-18T04:46:09+00:00,3120,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:46:11+00:00,3150,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-18T04:46:13+00:00,3180,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:46:15+00:00,3210,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:46:17+00:00,3240,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-18T04:46:19+00:00,3270,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-18T04:46:21+00:00,3300,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:46:23+00:00,3330,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:46:25+00:00,3360,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:46:27+00:00,3390,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-18T04:46:29+00:00,3420,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-18T04:46:31+00:00,3450,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:46:33+00:00,3480,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:46:35+00:00,3510,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:46:37+00:00,3540,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-18T04:46:39+00:00,3570,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-18T04:46:41+00:00,3600,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-18T04:46:43+00:00,3630,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-18T04:46:45+00:00,3660,410.32,50.0,247.5,135.57,282.2,0.877,687.76,short_circuit
2026-06-18T04:46:47+00:00,3690,410.32,50.0,247.5,135.57,282.2,0.877,687.76,short_circuit
